id,code,code_2,bar_code,description,notes,model,provider,provider_code,provider_order,provider_order_code,list,cost,price,discounted_price,vat,um,category,webgallery,measures,lenght,wide,height,volume,unit_weight,unit_net_weight,package_weight,size,diameter,capacity,availability_notes,expire_date,updated_date,art_area_code,art_area,art_category_code,art_category,art_subcategory_code,art_subcategory,style,features,images,lol,test,ciaone
9797,22493255,88,97970,"x web divano angolare sx 285x171xh75/90 steel",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.667,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9798,22493262,88,97987,"x web divano angolare sx 285x171xh75/90 grey",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.667,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9799,22493286,88,97994,"x web divano angolare sx 285x171xh75/90 dark beige",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.68,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9800,22493835,88,98007,"x web divano angolare dx c/letto 262x228xh73/90 anthracite",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.697,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9801,22493859,88,98014,"x web divano angolare dx c/letto 262x228xh73/90 light grey",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.697,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9802,22493866,88,98021,"x web divano angolare dx c/letto 262x228xh73/90 mustard",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.713,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9803,22494139,88,98038,"x web divano angolare sx 263x170x91h c/reclain eletto mustard",POLVEND3,TOPIC,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1467.21.00,771.21.00,1467.21.00,1467.21.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:12.73,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9821,22442710,88,98212,"divano c/cha.long.sx c/s.eletto l303x185xh70 e60 silver",POLVEND3,MUMBAI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1385.25.00,695.38.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.527,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9822,22442765,88,98229,"x web divanoc/penisola  dx/letto  e contenitore 226x169xh74/92 tortor",POLVEND3,SAND,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1057.38.00,551.43.00,1057.38.00,1057.38.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.527,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9823,22442819,88,98236,"x web divanoc/penisola  sx/letto  e contenitore 226x169xh74/94 tortor",POLVEND3,SAND,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1057.38.00,551.43.00,1057.38.00,1057.38.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.54,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9824,22442840,88,98243,"x web divano angolare. dxc/letto  e contenitore 242x207xh74/92  marron",POLVEND3,SAND,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.49.00,644.49.00,1270.49.00,1270.49.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.557,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9825,22492760,88,98250,"x web d c/penisola dx/letto e contenitore 244x166xh72/88 dark grey",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.557,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9826,22492814,88,98267,"x web d c/penisola sx/letto e contenitore 244x166xh72/88 liver",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.573,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9827,22492821,88,98274,"x web d c/penisola sx/letto e contenitore 244x166xh72/88 dark grey",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.573,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9828,22492869,88,98281,"x web d angolare dx c/letto e contenitore term 256x208x74/93 black",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.587,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9829,22492920,88,98298,"x web d angolare sx c/letto e contenitore term 256x208x74/93 azure",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.587,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9830,22493088,88,98304,"x web divano c/penisola sx/letto e contenitore 254x167x74/93 azure",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1187.7,638.55.00,1187.7,1187.7,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.603,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9831,22493187,88,98311,"x web divano angolare dx 285x171xh75/90 grey",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.603,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9832,22493224,88,98328,"x web divano angolare dx 285x171xh75/90 brown",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.62,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9833,22493811,88,98335,"x web divano angolare dx c/letto 262x228xh73/90 beige",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.633,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9834,22493842,88,98342,"x web divano angolare dx c/letto 262x228xh73/90 charcoal",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.633,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9835,22493910,88,98359,"x web divano angolare sx c/letto 262x228xh73/90 anthracite",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.65,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9836,22493958,88,98366,"x web divano angolare sx c/letto 262x228xh73/90 olive",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.65,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9837,22494108,88,98373,"x web divano angolare dx 263x170x91h c/reclain eletto dark grey",POLVEND3,TOPIC,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1467.21.00,771.21.00,1467.21.00,1467.21.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.667,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9838,22494184,88,98380,"x web chaise longue scocca anthracite seduta silver",POLVEND3,CAROL,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,320.07.00,168.3,320.07.00,320.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.683,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,ciao,resr,okee
9839,22494191,88,98397,"x web chaise longue scocca earth seduta silver",POLVEND3,CAROL,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,320.07.00,168.3,320.07.00,320.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.683,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,ciao,resr,okee
9857,22442741,88,98571,"x web divanoc/penisola  dx/letto  e contenitore 226x169xh74/92 grigio",POLVEND3,SAND,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1057.38.00,551.43.00,1057.38.00,1057.38.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.837,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9858,22442826,88,98588,"x web divanoc/penisola  sx/letto  e contenitore 226x169xh74/95 marron",POLVEND3,SAND,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1057.38.00,551.43.00,1057.38.00,1057.38.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:14.853,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9859,22442918,88,98595,"x web divano angolare. sxc/letto  e contenitore 242x207xh74/92  tortor",POLVEND3,SAND,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.49.00,644.49.00,1270.49.00,1270.49.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.433,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9860,22492609,88,98601,"x web d angolare dx c/letto e c/term 249x207xh72/88 light grey",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,629.05.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.463,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9861,22492692,88,98618,"x web d angolare sx c/letto e c/term 249x207xh72/88 liver",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,629.05.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.48,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9862,22492739,88,98625,"x web d c/penisola dx/letto e contenitore 244x166xh72/88 mustard",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.493,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9863,22492746,88,98632,"x web d c/penisola dx/letto e contenitore 244x166xh72/88 dark brown",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.51,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9864,22492753,88,98649,"x web d c/penisola dx/letto e contenitore 244x166xh72/88 liver",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.527,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9865,22492845,88,98656,"x web d angolare dx c/letto e contenitore term 256x208x74/93 azure",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.527,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9866,22492913,88,98663,"x web d angolare dx c/letto e contenitore term 256x208x74/93 olive",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.54,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9867,22492968,88,98670,"x web d angolare sx c/letto contenitore term 256x208x74/93 charcoal",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.557,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9868,22493071,88,98687,"x web divano c/penisola dx/letto e contenitore 254x167x74/93 olive",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1187.7,638.55.00,1187.7,1187.7,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.557,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9869,22493927,88,98694,"x web divano angolare sx c/letto 262x228xh73/90 charcoal",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.573,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9870,22493934,88,98700,"x web divano angolare sx c/letto 262x228xh73/90 light grey",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.573,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9871,22493965,88,98717,"x web divano c/penisola dx/letto e contenitore 268x169h92 brown",POLVEND3,TAXI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.59,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9872,22494009,88,98724,"x web divano c/penisola dx/letto e contenitore 268x169h92 cherry",POLVEND3,TAXI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.59,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9873,22494160,88,98731,"x web divano angolare sx 263x170x91h c/reclain eletto dark grey",POLVEND3,TOPIC,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1467.21.00,771.21.00,1467.21.00,1467.21.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.603,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9894,22194497,88,98946,"web divano letto angolare c/penisola dx+contenitore l244x166 h88 grigio",POLVEND3,TOM,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1138.52.00,578.16.00,1138.52.00,1138.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.777,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9895,22194534,88,98953,"web divano letto angolare c/penisola dx+contenitore l244x166 h88 giallo",POLVEND3,TOM,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1138.52.00,578.16.00,1138.52.00,1138.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.79,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9896,22194565,88,98960,"web divano  letto angolare c/penisola sx+contenitore l244x166 h88 grigio",POLVEND3,TOM,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1138.52.00,578.16.00,1138.52.00,1138.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.79,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9897,22442680,88,98977,"divano c/cha.long.dx c/s.eletto l303x185xh70 e60 silver",POLVEND3,MUMBAI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1385.25.00,695.38.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.807,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9898,22492678,88,98984,"x web d angolare sx c/letto e c/term 249x207xh72/88 mustard",POLVEND3,MALI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,629.05.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.823,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9899,22492883,88,98991,"x web d angolare dx c/letto e contenitore ter 256x208x74/93 charcoal",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.823,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9900,22492944,88,99004,"x web d angolare sx c/letto e contenitore term 256x208x74/93 black",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,673.2,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.84,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9901,22493019,88,99011,"x web divano c/penisola dx/letto e contenitore 254x167x74/93 beige",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1187.7,638.55.00,1187.7,1187.7,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.84,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9902,22493040,88,99028,"x web divano c/penisola dx/letto e contenitore 254x167x74/93 charcoal",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1187.7,638.55.00,1187.7,1187.7,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.853,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9903,22493132,88,99035,"x web divano c/penisola sx/letto e contenitore 254x167x74/93 light grey",POLVEND3,SHINE,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1187.7,638.55.00,1187.7,1187.7,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.853,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9904,22493170,88,99042,"x web divano angolare dx 285x171xh75/90 steel",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.87,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9905,22493231,88,99059,"x web divano angolare dx 285x171xh75/90 olive",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.87,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9906,22493309,88,99066,"x web divano angolare sx 285x171xh75/90 brown",POLVEND3,SILVER,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1270.07.00,650.43.00,1270.07.00,1270.07.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.887,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9907,22493897,88,99073,"x web divano angolare sx c/letto 262x228xh73/90 beige",POLVEND3,SONNY,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1221.31.00,639.54.00,1221.31.00,1221.31.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.887,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9908,22494030,88,99080,"x web divano c/penisola sx/letto e contenitore 268x169h92 grey",POLVEND3,TAXI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:16.9,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9909,22494047,88,99097,"x web divano c/penisola sx/letto e contenitore 268x169h92 argent",POLVEND3,TAXI,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1139.34.00,584.1,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:18.51,2,"DIVANI E POLTRONE",14,"Divani letto",,,BASIC,,Array,ciao,resr,okee
9920,22194480,88,99202,"web divano letto angolare c/penisola dx+contenitore l244x166 h88 nero",POLVEND3,TOM,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1138.52.00,578.16.00,1138.52.00,1138.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:18.7,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
9921,22194527,88,99219,"web divano letto angolare c/penisola dx+contenitore l244x166 h88 tortora",POLVEND3,TOM,"COTTA COLLECTION AG",MCAA01,"COTTA COLLECTION AG",MCAA01,1138.52.00,578.16.00,1138.52.00,1138.52.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T11:11:18.713,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,ciao,resr,okee
